id_registro,fecha_deposito,run_fondo,nombre_fondo,administradora,estado_registro,estado_liquidacion,tipo_fondo,reglamento_codigo,reglamento_url,fecha_ultima_modificacion,primera_deteccion
FM150973,2015-09-15,9232,FONDO MUTUO ESTRUCTURADO JAPÓN NIVEL 100,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015090112591,https://www.cmfchile.cl/documentos/rfm/rfm_2015090112591.pdf,2015-09-15,2026-08-20
FM150972,2015-09-15,9231,FONDO MUTUO BCI DEUDA LATAM IG,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025110830367,https://www.cmfchile.cl/documentos/rfm/rfm_2025110830367.pdf,2025-11-26,2026-08-20
FM150971,2015-09-15,9230,FONDO DE INVERSION HMC CIP VII GLOBAL SECONDARIES II,HMC S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025050360485,https://www.cmfchile.cl/documentos/rfm/rfm_2025050360485.pdf,2025-05-20,2026-08-20
FM150975,2015-09-15,9234,FONDO MUTUO BOOSTER REAL ESTATE EUROPE,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015090112598,https://www.cmfchile.cl/documentos/rfm/rfm_2015090112598.pdf,2015-09-15,2026-08-20
FM150970,2015-09-04,9229,PRINCIPAL REAL ESTATE USA FONDO DE INVERSION,PRINCIPAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2023070292393,https://www.cmfchile.cl/documentos/rfm/rfm_2023070292393.pdf,2023-06-30,2026-08-20
FM150969,2015-08-25,9228,FONDO MUTUO BCI CARTERA DINÁMICA AHORRO,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2023060242311,https://www.cmfchile.cl/documentos/rfm/rfm_2023060242311.pdf,2023-06-06,2026-08-20
FM150968,2015-08-21,9227,FONDO DE INVERSIÓN SECURITY OAKTREE REAL ESTATE OPPORTUNITIES FUND VII,ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.,Vigente,,Fondo Inversión No Rescatable,2022070266911,https://www.cmfchile.cl/documentos/rfm/rfm_2022070266911.pdf,2022-07-08,2026-08-20
FM150967,2015-08-20,9226,FONDO MUTUO BCI DEUDA CORPORATIVA ESTRATÉGICA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025030158030,https://www.cmfchile.cl/documentos/rfm/rfm_2025030158030.pdf,2025-03-03,2026-08-20
FM150965,2015-08-12,9224,FONDO MUTUO RETORNO EFICIENTE,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015080096528,https://www.cmfchile.cl/documentos/rfm/rfm_2015080096528.pdf,2015-08-12,2026-08-20
FM150966,2015-08-12,9225,FONDO DE INVERSIÓN ESTRATEGIAS ALTERNATIVAS,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2015080096531,https://www.cmfchile.cl/documentos/rfm/rfm_2015080096531.pdf,2015-08-12,2026-08-20
FM150964,2015-08-10,9223,FONDO MUTUO BICE ACCIONES INDIA,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2022110449063,https://www.cmfchile.cl/documentos/rfm/rfm_2022110449063.pdf,2022-11-25,2026-08-20
FM150962,2015-08-05,9221,FONDO MUTUO LARRAINVIAL AHORRO DÓLAR,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2023110457965,https://www.cmfchile.cl/documentos/rfm/rfm_2023110457965.pdf,2023-11-02,2026-08-20
FM150963,2015-08-05,9222,FONDO MUTUO SANTANDER AHORRO MEDIANO PLAZO,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2026050316073,https://www.cmfchile.cl/documentos/rfm/rfm_2026050316073.pdf,2026-05-07,2026-08-20
FM150961,2015-07-30,9220,NEORENTAS OCHO FONDO DE INVERSION,NEORENTAS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2015100127419,https://www.cmfchile.cl/documentos/rfm/rfm_2015100127419.pdf,2015-10-20,2026-08-20
FM150960,2015-07-30,9219,FONDO DE INVERSIÓN ACTIVA FINANCIAMIENTO ESTRUCTURADO,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026070433351,https://www.cmfchile.cl/documentos/rfm/rfm_2026070433351.pdf,2026-07-01,2026-08-20
FM150959,2015-07-29,9218,FONDO MUTUO BOOSTER USA PESOS,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015070090629,https://www.cmfchile.cl/documentos/rfm/rfm_2015070090629.pdf,2015-07-29,2026-08-20
FM150958,2015-07-29,9217,CORP ESPAÑA FONDO DE INVERSION,CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión No Rescatable,2016040051400,https://www.cmfchile.cl/documentos/rfm/rfm_2016040051400.pdf,2016-04-20,2026-08-20
FM150957,2015-07-28,9216,FONDO DE INVERSIÓN CREDICORP CAPITAL PRIVATE DEBT I,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026050354812,https://www.cmfchile.cl/documentos/rfm/rfm_2026050354812.pdf,2026-05-27,2026-08-20
FM150956,2015-07-17,9215,FONDO DE INVERSION ECUS AGRI-FOOD,AMICORP ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025010043598,https://www.cmfchile.cl/documentos/rfm/rfm_2025010043598.pdf,2025-01-21,2026-08-20
FM150955,2015-07-15,9214,FONDO DE INVERSION HMC CIP VII GLOBAL SECONDARIES,HMC S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025050360472,https://www.cmfchile.cl/documentos/rfm/rfm_2025050360472.pdf,2025-05-20,2026-08-20
FM150954,2015-07-13,9213,MONEDA-CARLYLE IV FONDO DE INVERSIÓN,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2022050196098,https://www.cmfchile.cl/documentos/rfm/rfm_2022050196098.pdf,2022-05-19,2026-08-20
FM150953,2015-07-02,9212,MONEDA DEUDA CHILE FONDO DE INVERSIÓN,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2025080555447,https://www.cmfchile.cl/documentos/rfm/rfm_2025080555447.pdf,2025-08-08,2026-08-20
FM150952,2015-06-30,9211,FONDO DE INVERSIÓN BCI REVERSE CONVERTIBLE USA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2015060078384,https://www.cmfchile.cl/documentos/rfm/rfm_2015060078384.pdf,2015-06-30,2026-08-20
FM150951,2015-06-30,9210,FONDO MUTUO BANCOESTADO EMPRESAS EUROPEAS,BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Mutuo,2015070078696,https://www.cmfchile.cl/documentos/rfm/rfm_2015070078696.pdf,2015-07-01,2026-08-20
FM150950,2015-06-30,9209,FONDO MUTUO BTG PACTUAL RENTA INTERNACIONAL,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2026060424579,https://www.cmfchile.cl/documentos/rfm/rfm_2026060424579.pdf,2026-06-26,2026-08-20
FM150949,2015-06-26,9208,COMPASS ACCIONES CHILENAS FONDO DE INVERSION,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión Rescatable,2015060077917,https://www.cmfchile.cl/documentos/rfm/rfm_2015060077917.pdf,2015-06-26,2026-08-20
FM150948,2015-06-24,9207,PICTON-EQT VII RV FONDO DE INVERSION,PICTON ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025060404861,https://www.cmfchile.cl/documentos/rfm/rfm_2025060404861.pdf,2025-06-10,2026-08-20
FM150947,2015-06-22,9206,FONDO MUTUO ESTRUCTURADO EUROPA DESARROLLADA NIVEL 90,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015060075829,https://www.cmfchile.cl/documentos/rfm/rfm_2015060075829.pdf,2015-06-22,2026-08-20
FM150946,2015-06-22,9205,FONDO MUTUO ESTRUCTURADO EUROPA DESARROLLADA NIVEL 100,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015060075827,https://www.cmfchile.cl/documentos/rfm/rfm_2015060075827.pdf,2015-06-22,2026-08-20
FM150943,2015-06-18,9202,MBI DEUDA TOTAL FONDO DE INVERSIÓN,MBI ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2025080552791,https://www.cmfchile.cl/documentos/rfm/rfm_2025080552791.pdf,2025-08-07,2026-08-20
FM150945,2015-06-18,9204,FONDO MUTUO BTG PACTUAL ACCIONES EUROPEAS,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Mutuo,2015060074194,https://www.cmfchile.cl/documentos/rfm/rfm_2015060074194.pdf,2015-06-18,2026-08-20
FM150944,2015-06-18,9203,MBI DEUDA ALTERNATIVA FONDO DE INVERSIÓN,MBI ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2026060377333,https://www.cmfchile.cl/documentos/rfm/rfm_2026060377333.pdf,2026-06-05,2026-08-20
FM150942,2015-06-16,9201,FONDO MUTUO ITAU UF PLUS,ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2024100531075,https://www.cmfchile.cl/documentos/rfm/rfm_2024100531075.pdf,2024-10-14,2026-08-20
FM150941,2015-06-03,9200,FONDO MUTUO BCI GARANTIZADO DEPÓSITO 110,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015060067992,https://www.cmfchile.cl/documentos/rfm/rfm_2015060067992.pdf,2015-06-03,2026-08-20
FM150939,2015-06-03,9198,FONDO DE INVERSIÓN ZURICH RENTA VARIABLE GLOBAL,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2019100185392,https://www.cmfchile.cl/documentos/rfm/rfm_2019100185392.pdf,2019-10-17,2026-08-20
FM150938,2015-06-03,9197,FONDO MUTUO BCI EUROPA GARANTIZADO II,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015060067975,https://www.cmfchile.cl/documentos/rfm/rfm_2015060067975.pdf,2015-06-03,2026-08-20
FM150940,2015-06-03,9199,FONDO DE INVERSIÓN ZURICH DEUDA GLOBAL,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2025060387908,https://www.cmfchile.cl/documentos/rfm/rfm_2025060387908.pdf,2025-06-02,2026-08-20
FM150937,2015-06-02,9196,FONDO MUTUO RENDIMIENTO CORTO PLAZO,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2016050070090,https://www.cmfchile.cl/documentos/rfm/rfm_2016050070090.pdf,2016-05-27,2026-08-20
FM150936,2015-06-02,9195,VISION ACONCAGUA FONDO DE INVERSIÓN,FINASSET ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2019020023232,https://www.cmfchile.cl/documentos/rfm/rfm_2019020023232.pdf,2019-02-06,2026-08-20
FM150935,2015-05-29,9194,FONDO DE INVERSIÓN FALCOM TACTICAL CHILEAN EQUITIES,FALCOM ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2023010014278,https://www.cmfchile.cl/documentos/rfm/rfm_2023010014278.pdf,2023-01-11,2026-08-20
FM150931,2015-05-26,9190,FONDO MUTUO LARRAINVIAL CUENTA ACTIVA MODERADA,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2023030103645,https://www.cmfchile.cl/documentos/rfm/rfm_2023030103645.pdf,2023-03-10,2026-08-20
FM150930,2015-05-26,9189,FONDO MUTUO ITAU RENTA ESTRATEGICA,ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018040073701,https://www.cmfchile.cl/documentos/rfm/rfm_2018040073701.pdf,2018-04-23,2026-08-20
FM150933,2015-05-26,9192,FONDO MUTUO LARRAINVIAL CUENTA ACTIVA CONSERVADORA,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2023030103614,https://www.cmfchile.cl/documentos/rfm/rfm_2023030103614.pdf,2023-03-10,2026-08-20
FM150932,2015-05-26,9191,FONDO MUTUO LARRAINVIAL CUENTA ACTIVA DEFENSIVA,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2023030103640,https://www.cmfchile.cl/documentos/rfm/rfm_2023030103640.pdf,2023-03-10,2026-08-20
FM150934,2015-05-26,9193,FONDO MUTUO LARRAINVIAL CUENTA ACTIVA AGRESIVA,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2023030103595,https://www.cmfchile.cl/documentos/rfm/rfm_2023030103595.pdf,2023-03-10,2026-08-20
FM150929,2015-05-22,9188,FONDO DE INVERSION RENTAS HABITACIONALES,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2019060108896,https://www.cmfchile.cl/documentos/rfm/rfm_2019060108896.pdf,2019-06-26,2026-08-20
FM150928,2015-05-22,9187,FONDO MUTUO SECURITY EUROPA ESTRATÉGICO,ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.,Vigente,,Fondo Mutuo,2025120895683,https://www.cmfchile.cl/documentos/rfm/rfm_2025120895683.pdf,2025-12-22,2026-08-20
FM150927,2015-05-13,9186,MONEDA - CARLYLE III FONDO DE INVERSIÓN,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2022050200431,https://www.cmfchile.cl/documentos/rfm/rfm_2022050200431.pdf,2022-05-23,2026-08-20
FM150926,2015-05-06,9185,FONDO DE INVERSIÓN CREDICORP CAPITAL PRIVATE EQUITY – PG SECONDARIES II FULLY FUNDED,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2023060274632,https://www.cmfchile.cl/documentos/rfm/rfm_2023060274632.pdf,2023-06-30,2026-08-20
FM150925,2015-05-05,9184,PICTON-HAMILTON LANE SMID FONDO DE INVERSION,PICTON ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026070495641,https://www.cmfchile.cl/documentos/rfm/rfm_2026070495641.pdf,2026-07-29,2026-08-20
FM150923,2015-04-30,9182,OFFICE CINCO FONDO DE INVERSION,NEORENTAS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Inversión No Rescatable,2017100173857,https://www.cmfchile.cl/documentos/rfm/rfm_2017100173857.pdf,2017-10-02,2026-08-20
FM150917,2015-04-30,9176,NEORENTAS UNO FONDO DE INVERSION,NEORENTAS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Inversión No Rescatable,2016120186759,https://www.cmfchile.cl/documentos/rfm/rfm_2016120186759.pdf,2016-12-06,2026-08-20
FM150922,2015-04-30,9181,OFFICE CUATRO FONDO DE INVERSION,NEORENTAS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión No Rescatable,2017100173834,https://www.cmfchile.cl/documentos/rfm/rfm_2017100173834.pdf,2017-10-02,2026-08-20
FM150915,2015-04-30,9174,COMPASS PERÚ FONDO DE INVERSION,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión Rescatable,2020100418560,https://www.cmfchile.cl/documentos/rfm/rfm_2020100418560.pdf,2020-10-01,2026-08-20
FM150916,2015-04-30,9175,COMPASS MÉXICO I FONDO DE INVERSION,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión No Rescatable,2022060235918,https://www.cmfchile.cl/documentos/rfm/rfm_2022060235918.pdf,2022-06-16,2026-08-20
FM150914,2015-04-30,9173,COMPASS COLOMBIA FONDO DE INVERSION,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión Rescatable,2015040054137,https://www.cmfchile.cl/documentos/rfm/rfm_2015040054137.pdf,2015-04-30,2026-08-20
FM150918,2015-04-30,9177,NEORENTAS TRES FONDO DE INVERSION,NEORENTAS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Inversión No Rescatable,2015040054241,https://www.cmfchile.cl/documentos/rfm/rfm_2015040054241.pdf,2015-04-30,2026-08-20
FM150919,2015-04-30,9178,NEORENTAS CINCO FONDO DE INVERSION,NEORENTAS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Inversión No Rescatable,2015040054243,https://www.cmfchile.cl/documentos/rfm/rfm_2015040054243.pdf,2015-04-30,2026-08-20
FM150920,2015-04-30,9179,NEORENTAS SEIS FONDO DE INVERSION,NEORENTAS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2016050062977,https://www.cmfchile.cl/documentos/rfm/rfm_2016050062977.pdf,2016-05-12,2026-08-20
FM150921,2015-04-30,9180,NEORENTAS SIETE FONDO DE INVERSION,NEORENTAS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Inversión No Rescatable,2016050062974,https://www.cmfchile.cl/documentos/rfm/rfm_2016050062974.pdf,2016-05-12,2026-08-20
FM150924,2015-04-30,9183,OFFICE SEIS FONDO DE INVERSION,NEORENTAS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2024060308789,https://www.cmfchile.cl/documentos/rfm/rfm_2024060308789.pdf,2024-06-06,2026-08-20
FM150913,2015-04-28,9172,CORP EUROPA III FONDO DE INVERSION,CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión No Rescatable,2016040051392,https://www.cmfchile.cl/documentos/rfm/rfm_2016040051392.pdf,2016-04-20,2026-08-20
FM150912,2015-04-28,9171,FONDO DE INVERSIÓN LARRAINVIAL PERÚ EQUITY,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión Rescatable,2019090172967,https://www.cmfchile.cl/documentos/rfm/rfm_2019090172967.pdf,2019-09-30,2026-08-20
FM150911,2015-04-27,9170,FONDO DE INVERSIÓN CREDICORP CAPITAL PRIVATE EQUITY – PG SECONDARIES II,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2020080374673,https://www.cmfchile.cl/documentos/rfm/rfm_2020080374673.pdf,2020-08-26,2026-08-20
FM150910,2015-04-16,9169,FONDO DE INVERSIÓN LARRAINVIAL CAPITAL PRIVADO LATAM I,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2023080334189,https://www.cmfchile.cl/documentos/rfm/rfm_2023080334189.pdf,2023-08-08,2026-08-20
FM150909,2015-04-15,9168,FONDO DE INVERSIÓN CAPITAL ADVISORS REAL ESTATE OFFICE US II,CAPITAL ADVISORS ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2022010037884,https://www.cmfchile.cl/documentos/rfm/rfm_2022010037884.pdf,2022-01-27,2026-08-20
FM150908,2015-04-14,9167,VINCI COMPASS PRIVATE EQUITY XII FONDO DE INVERSIÓN,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026060418286,https://www.cmfchile.cl/documentos/rfm/rfm_2026060418286.pdf,2026-06-24,2026-08-20
FM150907,2015-04-01,9166,FONDO MUTUO SCOTIA MONETARIO XIX,SCOTIA  ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.,No Vigente,,Fondo Mutuo,2018120204428,https://www.cmfchile.cl/documentos/rfm/rfm_2018120204428.pdf,2018-12-10,2026-08-20
FM150906,2015-03-27,9165,VINCI COMPASS GLOBAL INVESTMENTS FONDO DE INVERSION,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026060396925,https://www.cmfchile.cl/documentos/rfm/rfm_2026060396925.pdf,2026-06-15,2026-08-20
FM150904,2015-03-25,9163,FONDO DE INVERSIÓN TPL INVESTMENT CHILE,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2024050267488,https://www.cmfchile.cl/documentos/rfm/rfm_2024050267488.pdf,2024-05-13,2026-08-20
FM150905,2015-03-25,9164,FONDO DE INVERSIÓN ALTAMAR PRIVATE EQUITY VIII,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026070433352,https://www.cmfchile.cl/documentos/rfm/rfm_2026070433352.pdf,2026-07-01,2026-08-20
FM150903,2015-03-24,9162,FONDO MUTUO ZURICH LATAM LOCAL CURRENCY DEBT,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2019100183162,https://www.cmfchile.cl/documentos/rfm/rfm_2019100183162.pdf,2019-10-14,2026-08-20
FM150902,2015-03-12,9161,VISION ATACAMA FONDO DE INVERSION,FINASSET ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión Rescatable,2018080146557,https://www.cmfchile.cl/documentos/rfm/rfm_2018080146557.pdf,2018-08-24,2026-08-20
FM150901,2015-03-11,9160,FONDO DE INVERSIÓN LARRAINVIAL OPPORTUNITIES,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2015120156687,https://www.cmfchile.cl/documentos/rfm/rfm_2015120156687.pdf,2015-12-29,2026-08-20
FM150900,2015-03-11,9159,FONDO DE INVERSIÓN LARRAINVIAL GLOBAL,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2015120156679,https://www.cmfchile.cl/documentos/rfm/rfm_2015120156679.pdf,2015-12-29,2026-08-20
FM150899,2015-03-09,7111,FONDO DE INVERSION LARRAIN VIAL - BRAZIL SMALL CAP,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Inversión Rescatable,2015060070670,https://www.cmfchile.cl/documentos/rfm/rfm_2015060070670.pdf,2015-06-10,2026-08-20
FM150892,2015-03-06,7200,VINCI COMPASS DEUDA PLUS FONDO DE INVERSION,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2026050307577,https://www.cmfchile.cl/documentos/rfm/rfm_2026050307577.pdf,2026-05-05,2026-08-20
FM150889,2015-03-06,9156,FONDO MUTUO SCOTIA PROGRESO,SCOTIA  ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.,No Vigente,,Fondo Mutuo,2015030027252,https://www.cmfchile.cl/documentos/rfm/rfm_2015030027252.pdf,2015-03-06,2026-08-20
FM150890,2015-03-06,9157,FONDO DEL INVERSIÓN CREDICORP CAPITAL TIERRAS DEL SUR,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2016080110877,https://www.cmfchile.cl/documentos/rfm/rfm_2016080110877.pdf,2016-08-25,2026-08-20
FM150891,2015-03-06,7270,FONDO DE INVERSIÓN SURA RENTA INMOBILIARIA EN LIQUIDACIÓN,ADMINISTRADORA GENERAL DE FONDOS SURA S.A.,Vigente,,Fondo Inversión No Rescatable,2026060392338,https://www.cmfchile.cl/documentos/rfm/rfm_2026060392338.pdf,2026-06-11,2026-08-20
FM150893,2015-03-06,7195,FONDO DE INVERSION BANCHILE LATAM EQUITY,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2023030123649,https://www.cmfchile.cl/documentos/rfm/rfm_2023030123649.pdf,2023-03-23,2026-08-20
FM150894,2015-03-06,7237,FONDO DE INVERSION ECUS PRIVATE EQUITY INTERNACIONAL,AMICORP ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2015030027764,https://www.cmfchile.cl/documentos/rfm/rfm_2015030027764.pdf,2015-03-06,2026-08-20
FM150895,2015-03-06,7252,FONDO DE INVERSION SECURITY OAKTREE OPPORTUNITIES-DEBT,ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.,Vigente,,Fondo Inversión No Rescatable,2025070480075,https://www.cmfchile.cl/documentos/rfm/rfm_2025070480075.pdf,2025-07-11,2026-08-20
FM150896,2015-03-06,7131,FONDO DE INVERSION IFUND MSCI BRAZIL SMALL CAP INDEX,ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.,No Vigente,,Fondo Inversión No Rescatable,2021080348799,https://www.cmfchile.cl/documentos/rfm/rfm_2021080348799.pdf,2021-08-25,2026-08-20
FM150897,2015-03-06,9158,FONDO MUTUO SCOTIA CONFIANZA,SCOTIA  ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.,No Vigente,,Fondo Mutuo,2015090116819,https://www.cmfchile.cl/documentos/rfm/rfm_2015090116819.pdf,2015-09-28,2026-08-20
FM150888,2015-03-05,9155,FONDO DE INVERSIÓN CREDICORP CAPITAL PACIFIC ALLIANCE EQUITY,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión Rescatable,2018070129195,https://www.cmfchile.cl/documentos/rfm/rfm_2018070129195.pdf,2018-07-26,2026-08-20
FM150887,2015-03-05,7173,BTG PACTUAL DEUDA LATAM DÓLAR FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2025080562957,https://www.cmfchile.cl/documentos/rfm/rfm_2025080562957.pdf,2025-08-11,2026-08-20
